"number","Wo","CR","Freq","aorta_Um_avg","aorta_Um_max","aorta_Ux_avg","aorta_Ux_max","connect_Um_avg","connect_Um_max","connect_Uy_avg","connect_Uy_max","vena_Um_avg","vena_Um_max","vena_Ux_avg","vena_Ux_max","aorta_P_avg","aorta_P_max","vena_P_avg","vena_P_max","delta_P"
49,2.3845769,0.675,1.25,0.0642476490966268,0.236489102244377,0.0511099728235853,0.233581006526947,0.0478489324799739,0.200948849320412,0.0379619130257197,0.198403269052505,0.0638129577103497,0.242549911141396,0.0535665045210384,0.238763704895973,1467.3144965495,23844.77734375,654.269395097927,23007.705078125,-0.0403604358434677
50,3.3670938,0.51622868,1.25,0.0445950375022696,0.133088544011116,0.0165027703335507,0.13221263885498,0.0319012341380585,0.110588110983372,0.0131549497328636,0.109402984380722,0.044528111008251,0.138853713870048,0.0196365489948956,0.137695997953415,621.523987036484,19151.490234375,520.524807718981,18959.177734375,-0.0282930135726929
51,3.3670938,0.675,0.8169873,0.0553479889950036,0.218657210469246,0.0504091488856714,0.213509604334831,0.0424931586291237,0.211694791913033,0.0379137706125133,0.211350485682487,0.0548424378910653,0.221781015396118,0.0510110426760803,0.220626980066299,239.143993847288,3602.49731445312,22.9963378128159,2729.24047851562,-0.00927649438381192
52,3.3670938,0.675,1.25,0.0644033688615878,0.225985586643219,0.0470875845194758,0.224215626716614,0.0507033919087217,0.195867583155632,0.0367889508435977,0.19349716603756,0.064712422630399,0.235684901475906,0.0518133157099002,0.232391342520714,1100.40117443001,23787.419921875,624.493168985783,23375.580078125,-0.0388941764831543
53,3.3670938,0.675,1.6830127,0.0728765625077909,0.281444579362869,0.06312553570324,0.279087036848068,0.0558103280484479,0.261679589748383,0.0462890883314965,0.260599106550217,0.0745098443475047,0.300586193799972,0.0630899941417058,0.298200637102127,369.847943587181,3445.9775390625,-219.591869347655,1347.04821777344,-0.0376015305519104
54,3.3670938,0.83377132,1.25,0.132777900577316,0.43766376376152,0.12038099818519,0.432650923728943,0.109851119866541,0.39696329832077,0.0969839053183163,0.3929323554039,0.128870365707012,0.417534977197647,0.124537824149677,0.408256828784943,1379.10404029259,27450.388671875,443.501435944576,27030.5,-0.0153244733810425
55,5.05,0.42580054,1.25,0.0391973849564082,0.096858873963356,0.0062022243229534,0.0964313596487045,0.0309407163843459,0.0964884161949158,0.0060229699399385,0.0938786342740059,0.0379510478511233,0.106195032596588,0.00928873348701537,0.106129288673401,515.863116618915,16241.4833984375,493.634817071013,16223.2626953125,-0.012250654399395
56,5.05,0.43818751,0.8169873,0.0208678734619402,0.0641733556985855,0.0117827292466465,0.0624827854335308,0.0159153538317637,0.0638232156634331,0.00871704332551622,0.0636122971773148,0.0183479378830702,0.0666675940155983,0.0114443859877858,0.0661494359374046,100.153360934607,2250.2724609375,64.6614702299993,2025.4814453125,-0.00253713876008987
57,5.05,0.43818751,1.25,0.0402546377870469,0.0997094884514809,0.00692668490476994,0.0992525890469551,0.031885904263114,0.10049968957901,0.00659835454638456,0.097777783870697,0.0393386293637757,0.109692327678204,0.0104048699816807,0.109620451927185,544.608282945095,16687.638671875,467.095306603262,16645.416015625,-0.0118426680564881
58,5.05,0.43818751,1.6830127,0.0283225412472964,0.0810853987932205,0.0159844542469774,0.0789483711123466,0.0218690896457142,0.082150511443615,0.0116137299096618,0.0818124189972878,0.0271624825459074,0.0900977551937103,0.0159695321638304,0.0884077697992325,88.1225214898769,1808.72814941406,25.0535153967217,1475.34423828125,-0.00659535080194473
59,5.05,0.46198592,0.6690525,0.0504540070087612,0.132704451680183,0.0093760463016763,0.10631937533617,0.0407518699474167,0.115693539381027,0.00994645558368777,0.10889608412981,0.0404249011965779,0.108473889529705,0.0159694119369854,0.108365207910538,805.487205623108,16725.298828125,770.135344558293,16557.05078125,0.0005308762192726
60,5.05,0.46198592,0.8169873,0.0224818300208106,0.0714562237262726,0.0130691340154178,0.0685907676815987,0.0172336011381459,0.070835143327713,0.0100408313987035,0.0706870630383492,0.0199372749350426,0.0737189576029778,0.0128824263874321,0.0731523260474205,88.5730326997276,2342.58178710938,51.2653315175749,2129.76513671875,-0.00246526300907135
61,5.05,0.46198592,1.25,0.0422911188419924,0.104834169149399,0.00851003592404782,0.104359641671181,0.0335443320440111,0.107394024729729,0.00783060719348633,0.104529976844788,0.0410307874665775,0.116405256092548,0.0118568111176081,0.116309061646462,564.865501933627,17447.2890625,537.311449197622,17464.470703125,-0.0117790848016739
62,5.05,0.46198592,1.6830127,0.0309557834862884,0.0876273885369301,0.0187760485141405,0.0859326124191284,0.0238619781342165,0.0910333767533302,0.013480358018471,0.0906201750040054,0.0293724369145031,0.100385800004005,0.0180381116394681,0.0983860194683075,107.269456627314,1921.65087890625,5.21921743624836,1584.46508789062,-0.00776584446430206
63,5.05,0.46198592,1.8309475,0.0304945350786806,0.115773305296898,0.0173705978071093,0.115243896842003,0.0247836893072907,0.0969984009861946,0.0123341850053503,0.0966360419988632,0.0338886164853094,0.106269828975201,0.0150595408052477,0.103010512888431,69.6071742888043,5870.99169921875,-11.44172949185,6037.79248046875,-0.00637447088956827
64,5.05,0.51622868,0.60414777,0.0717971059921295,0.195282623171806,0.0146769216705847,0.190986350178719,0.0565325228406841,0.201973706483841,0.015555216102358,0.197039127349853,0.0574104382572437,0.170470178127289,0.0174395476701103,0.169368863105774,984.923712041643,23325.5390625,932.20209016012,23674.427734375,0.0276702642440796
65,5.05,0.51622868,0.6690525,0.0558495104422845,0.143866151571274,0.0130626554532177,0.129206031560898,0.045253229194269,0.13593003153801,0.0137038764632558,0.126793518662453,0.045055854262457,0.125928267836571,0.0206974722266692,0.125550255179405,921.109095043606,18660.248046875,862.850584136115,18351.365234375,0.00124326348304749
66,5.05,0.51622868,0.8169873,0.0273565075116023,0.0918988138437271,0.0180367301664057,0.0884289667010307,0.0208110635383988,0.0894480720162392,0.0138887794966157,0.0893447399139404,0.0245511725407482,0.093283474445343,0.01800100764146,0.0923298373818398,108.442582641573,2557.10302734375,71.2453602166193,2413.26416015625,-0.00298509746789932
67,5.05,0.51622868,0.99501422,0.0299752700472983,0.0951419845223427,0.0133080011079825,0.095047190785408,0.026501527146226,0.0905720964074135,0.0102394961941546,0.084471806883812,0.036245309482334,0.0907340720295906,0.0135435340768922,0.0889749005436897,485.434245784894,11288.03125,456.473596155369,11413.697265625,-0.00450309365987778
68,5.05,0.51622868,1.25,0.0474998063380973,0.12210351228714,0.0134070744232024,0.121989883482456,0.0375628021003929,0.121799640357494,0.0115729804429765,0.120034381747246,0.044931343067218,0.132501274347305,0.0170864833110472,0.132373675704002,710.98300922834,19312.06640625,654.878736483958,19133.109375,-0.0123392939567566
69,5.05,0.51622868,1.5049858,0.0450576540939177,0.128679946064949,0.0214612406623648,0.126634687185288,0.0340266198551175,0.121929593384266,0.0164094111082494,0.121871307492256,0.0374790561595096,0.142954483628273,0.0211301653720371,0.142497405409813,-231.371689136212,12212.8271484375,-309.736741768135,11958.705078125,-0.0206260979175567
70,5.05,0.51622868,1.6830127,0.0374341589404883,0.112441085278988,0.0256201353555038,0.110175505280495,0.0289688695187439,0.114020600914955,0.0186376882227285,0.113571248948574,0.0359462349894353,0.127101451158524,0.0246930457199873,0.124537348747253,126.75008257725,2237.81127929688,1.58711002430874,1714.44604492188,-0.0109660997986793
71,5.05,0.51622868,1.8309475,0.0361370711979472,0.134373962879181,0.0238845676608984,0.13286942243576,0.0298675748009163,0.123732678592205,0.01764854852873,0.123536616563797,0.0386012072069187,0.132028102874756,0.0210733188232752,0.128047525882721,97.47658262672,6433.13134765625,-3.190160882342,6626.05859375,-0.00451090931892389
72,5.05,0.51622868,1.8958522,0.0394296528471526,0.144755616784096,0.0224038265710428,0.143514573574066,0.0324977122945711,0.128001138567924,0.0169542799741626,0.127349257469177,0.0407112171983149,0.139149710536003,0.019969092690959,0.135446161031723,331.403050716107,9375.6650390625,192.433824979342,9496.908203125,-0.0080969035625458
73,5.05,0.52692094,1.25,0.0485055328338829,0.125576078891754,0.0146794494061256,0.12545982003212,0.0383936523050159,0.125686928629875,0.0125301632263402,0.12391259521246,0.0458913855598459,0.137719124555588,0.018125092666246,0.137576177716255,727.69023129879,19647.455078125,671.055747561403,19436.998046875,-0.0136635825037956
74,5.05,0.58150521,0.8169873,0.0367746829731777,0.125080406665802,0.0282822339538632,0.120912313461304,0.0280671616305137,0.120653845369816,0.0219308755485393,0.120627529919148,0.0337530809633967,0.124705530703068,0.0288272865605644,0.123367711901665,85.8694713980089,2906.01196289062,40.3930771412788,2685.38061523438,-0.0027401819825172
75,5.05,0.58150521,1.25,0.0552674455787329,0.152808144688606,0.0232225697143483,0.152114287018776,0.0440443884297137,0.145769760012627,0.0196520594739602,0.144130140542984,0.052187873045753,0.159071654081345,0.0267907593745294,0.158825874328613,687.791262738844,21198.646484375,566.358704525751,21069.490234375,-0.0146957337856293
76,5.05,0.58150521,1.6830127,0.0496691362132704,0.156126543879509,0.0401614799297159,0.152483209967613,0.0390072234521733,0.152765676379204,0.030616829397133,0.152197495102882,0.0485807253754707,0.174206987023354,0.0397170122292951,0.170766428112984,181.925465848481,2641.78393554688,21.3409687222535,1641.89953613281,-0.0185689330101013
77,5.05,0.675,0.57036512,0.102473689917558,0.335269600152969,0.0440436625908698,0.319650620222092,0.0780090766068657,0.331722497940063,0.0412262089346198,0.327737510204315,0.0892656242219909,0.34054559469223,0.0500014870608653,0.328211516141891,-209.122631083683,26831.205078125,-350.783894856771,26094.263671875,-0.000474005937576294
78,5.05,0.675,0.60414777,0.0999549743902011,0.309033751487732,0.0492141578864653,0.297729462385178,0.0783139461012301,0.307127684354782,0.0437976981374531,0.304440557956696,0.0816134981821948,0.461808353662491,0.0509935437254542,0.262464553117752,672.611849990545,26068.27734375,411.959571551705,25784.03515625,0.0419760048389435
79,5.05,0.675,0.6690525,0.0851985417539254,0.264180123806,0.0428375637119661,0.252001374959946,0.0665877698345439,0.242720305919647,0.0387912791154425,0.231292590498924,0.0729894018146674,0.199692875146866,0.0531696513295092,0.192864805459976,893.516451873031,23240.75390625,751.648988553456,22908.755859375,0.0384277850389481
80,5.05,0.675,0.8169873,0.0591492937758835,0.205131962895393,0.0521692556135362,0.199479833245277,0.0469331344419937,0.195580750703812,0.0414541306218625,0.195455938577652,0.0585476403347889,0.200047001242638,0.0544274993211763,0.197314396500587,274.401916515536,3454.56005859375,157.465370275357,2827.60595703125,-0.00185845792293549
81,5.05,0.675,0.84614802,0.0558229117085694,0.201401039958,0.0519649745665206,0.197638034820557,0.0441895998341525,0.189887806773186,0.0399132337903384,0.188948541879654,0.0576867562182906,0.200163155794144,0.053343950912654,0.19455586373806,53.2848103201954,704.572937011719,-65.5509707574063,1084.50061035156,-0.00560732185840609
82,5.05,0.675,0.99501422,0.0566612876275377,0.191696122288704,0.043831929793149,0.191520050168037,0.0495911958960018,0.183111295104027,0.0354248127363202,0.180958345532417,0.0598703021366548,0.182070180773735,0.0453702285792263,0.172821804881096,510.119894663493,13972.078125,367.758552732922,14495.673828125,0.00813654065132141
83,5.05,0.675,1.25,0.0718414991243666,0.210627689957619,0.0433868055005663,0.209488958120346,0.058052753667993,0.195093125104904,0.0366567995433035,0.193927019834518,0.0642081831051983,0.220257997512817,0.0468772207171038,0.216882228851318,2203.78288278614,23812.484375,2030.01413029336,23641.669921875,-0.0229552090168
